Image Path,Class,Confidence
/home/ubuntu/Ass4/102flowers/images/image_05959.jpg,windflower,0.2699722945690155
/home/ubuntu/Ass4/102flowers/images/image_08069.jpg,sweet william,0.5106761455535889
/home/ubuntu/Ass4/102flowers/images/image_03013.jpg,pink-yellow dahlia,0.7991740107536316
/home/ubuntu/Ass4/102flowers/images/image_01130.jpg,wallflower,0.8132539987564087
/home/ubuntu/Ass4/102flowers/images/image_07662.jpg,camellia,0.6307823657989502
/home/ubuntu/Ass4/102flowers/images/image_07662.jpg,primula,0.5266227722167969
/home/ubuntu/Ass4/102flowers/images/image_00867.jpg,frangipani,0.7553585767745972
/home/ubuntu/Ass4/102flowers/images/image_05977.jpg,windflower,0.5142766833305359
/home/ubuntu/Ass4/102flowers/images/image_06826.jpg,rose,0.5562376976013184
/home/ubuntu/Ass4/102flowers/images/image_06826.jpg,red ginger,0.4282473921775818
/home/ubuntu/Ass4/102flowers/images/image_05163.jpg,english marigold,0.8919330835342407
/home/ubuntu/Ass4/102flowers/images/image_03534.jpg,foxglove,0.28496837615966797
/home/ubuntu/Ass4/102flowers/images/image_00019.jpg,passion flower,0.6336828470230103
/home/ubuntu/Ass4/102flowers/images/image_04873.jpg,hippeastrum,0.7370370626449585
/home/ubuntu/Ass4/102flowers/images/image_04903.jpg,frangipani,0.3457448482513428
/home/ubuntu/Ass4/102flowers/images/image_03650.jpg,primula,0.47743093967437744
/home/ubuntu/Ass4/102flowers/images/image_06849.jpg,red ginger,0.8843668699264526
/home/ubuntu/Ass4/102flowers/images/image_02704.jpg,geranium,0.8374291062355042
/home/ubuntu/Ass4/102flowers/images/image_05246.jpg,stemless gentian,0.7349052429199219
/home/ubuntu/Ass4/102flowers/images/image_02213.jpg,barbeton daisy,0.7207150459289551
/home/ubuntu/Ass4/102flowers/images/image_03499.jpg,prince of wales feathers,0.3185226321220398
/home/ubuntu/Ass4/102flowers/images/image_05318.jpg,tree poppy,0.7324396967887878
/home/ubuntu/Ass4/102flowers/images/image_01615.jpg,clematis,0.6225292682647705
/home/ubuntu/Ass4/102flowers/images/image_01835.jpg,lotus lotus,0.4835784435272217
/home/ubuntu/Ass4/102flowers/images/image_06993.jpg,spear thistle,0.5856034159660339
/home/ubuntu/Ass4/102flowers/images/image_04515.jpg,gazania,0.8711540102958679
/home/ubuntu/Ass4/102flowers/images/image_03319.jpg,bird of paradise,0.5731740593910217
/home/ubuntu/Ass4/102flowers/images/image_07877.jpg,bromelia,0.8951457142829895
/home/ubuntu/Ass4/102flowers/images/image_02925.jpg,pink-yellow dahlia,0.9330970048904419
/home/ubuntu/Ass4/102flowers/images/image_00422.jpg,water lily,0.8535462021827698
/home/ubuntu/Ass4/102flowers/images/image_03390.jpg,fritillary,0.9467955827713013
/home/ubuntu/Ass4/102flowers/images/image_01668.jpg,clematis,0.4365044832229614
/home/ubuntu/Ass4/102flowers/images/image_04685.jpg,buttercup,0.7616426348686218
/home/ubuntu/Ass4/102flowers/images/image_00764.jpg,watercress,0.7476566433906555
/home/ubuntu/Ass4/102flowers/images/image_01128.jpg,wallflower,0.868280291557312
/home/ubuntu/Ass4/102flowers/images/image_05549.jpg,osteospermum,0.7149328589439392
/home/ubuntu/Ass4/102flowers/images/image_02687.jpg,geranium,0.8434026837348938
/home/ubuntu/Ass4/102flowers/images/image_02581.jpg,windflower,0.5860285758972168
/home/ubuntu/Ass4/102flowers/images/image_03841.jpg,purple coneflower,0.956741988658905
/home/ubuntu/Ass4/102flowers/images/image_04120.jpg,artichoke,0.8278883695602417
/home/ubuntu/Ass4/102flowers/images/image_02046.jpg,anthurium,0.5718843340873718
/home/ubuntu/Ass4/102flowers/images/image_02046.jpg,cyclamen,0.2893722653388977
/home/ubuntu/Ass4/102flowers/images/image_00509.jpg,ruby-lipped cattleya,0.43932637572288513
/home/ubuntu/Ass4/102flowers/images/image_01030.jpg,wallflower,0.8057618141174316
/home/ubuntu/Ass4/102flowers/images/image_01962.jpg,lotus lotus,0.7563352584838867
/home/ubuntu/Ass4/102flowers/images/image_06542.jpg,common dandelion,0.8126308917999268
/home/ubuntu/Ass4/102flowers/images/image_07800.jpg,mexican petunia,0.27063074707984924
/home/ubuntu/Ass4/102flowers/images/image_07800.jpg,stemless gentian,0.25073087215423584
/home/ubuntu/Ass4/102flowers/images/image_04365.jpg,ruby-lipped cattleya,0.7999299764633179
/home/ubuntu/Ass4/102flowers/images/image_01529.jpg,poinsettia,0.9250256419181824
/home/ubuntu/Ass4/102flowers/images/image_03001.jpg,pink-yellow dahlia,0.9061144590377808
/home/ubuntu/Ass4/102flowers/images/image_04878.jpg,purple coneflower,0.49505966901779175
/home/ubuntu/Ass4/102flowers/images/image_06689.jpg,globe-flower,0.4112468659877777
/home/ubuntu/Ass4/102flowers/images/image_03171.jpg,petunia,0.2538571059703827
/home/ubuntu/Ass4/102flowers/images/image_04609.jpg,balloon flower,0.266633540391922
/home/ubuntu/Ass4/102flowers/images/image_03455.jpg,fritillary,0.34634414315223694
/home/ubuntu/Ass4/102flowers/images/image_06592.jpg,grape hyacinth,0.9179565906524658
/home/ubuntu/Ass4/102flowers/images/image_03974.jpg,petunia,0.701557993888855
/home/ubuntu/Ass4/102flowers/images/image_00084.jpg,passion flower,0.8713176846504211
/home/ubuntu/Ass4/102flowers/images/image_02366.jpg,hibiscus,0.39991822838783264
/home/ubuntu/Ass4/102flowers/images/image_02667.jpg,geranium,0.6204423308372498
/home/ubuntu/Ass4/102flowers/images/image_02667.jpg,bishop of llandaff,0.36529091000556946
/home/ubuntu/Ass4/102flowers/images/image_07508.jpg,poinsettia,0.565947949886322
/home/ubuntu/Ass4/102flowers/images/image_06601.jpg,grape hyacinth,0.5645792484283447
/home/ubuntu/Ass4/102flowers/images/image_04049.jpg,colt's foot,0.9147356748580933
/home/ubuntu/Ass4/102flowers/images/image_00591.jpg,cyclamen,0.4972626566886902
/home/ubuntu/Ass4/102flowers/images/image_06550.jpg,common dandelion,0.8657876253128052
/home/ubuntu/Ass4/102flowers/images/image_01905.jpg,lotus lotus,0.6591278314590454
/home/ubuntu/Ass4/102flowers/images/image_02642.jpg,geranium,0.8042872548103333
/home/ubuntu/Ass4/102flowers/images/image_00437.jpg,water lily,0.8408063650131226
/home/ubuntu/Ass4/102flowers/images/image_04870.jpg,columbine,0.47485053539276123
/home/ubuntu/Ass4/102flowers/images/image_06244.jpg,oxeye daisy,0.7093080878257751
/home/ubuntu/Ass4/102flowers/images/image_00498.jpg,cyclamen,0.3262255787849426
/home/ubuntu/Ass4/102flowers/images/image_01599.jpg,clematis,0.8633557558059692
/home/ubuntu/Ass4/102flowers/images/image_07599.jpg,anthurium,0.5082719922065735
/home/ubuntu/Ass4/102flowers/images/image_07599.jpg,camellia,0.3765380382537842
/home/ubuntu/Ass4/102flowers/images/image_03535.jpg,petunia,0.40591055154800415
/home/ubuntu/Ass4/102flowers/images/image_00654.jpg,watercress,0.9530337452888489
/home/ubuntu/Ass4/102flowers/images/image_07081.jpg,fritillary,0.34406375885009766
/home/ubuntu/Ass4/102flowers/images/image_04250.jpg,peruvian lily,0.8338025212287903
/home/ubuntu/Ass4/102flowers/images/image_08155.jpg,lenten rose,0.5056436657905579
/home/ubuntu/Ass4/102flowers/images/image_08155.jpg,windflower,0.4523778557777405
/home/ubuntu/Ass4/102flowers/images/image_01695.jpg,clematis,0.6290690302848816
/home/ubuntu/Ass4/102flowers/images/image_05901.jpg,black-eyed susan,0.6708159446716309
/home/ubuntu/Ass4/102flowers/images/image_03957.jpg,petunia,0.7162418961524963
/home/ubuntu/Ass4/102flowers/images/image_00778.jpg,watercress,0.903494119644165
/home/ubuntu/Ass4/102flowers/images/image_01275.jpg,rose,0.7245776653289795
/home/ubuntu/Ass4/102flowers/images/image_04406.jpg,canna lily,0.877508282661438
/home/ubuntu/Ass4/102flowers/images/image_03295.jpg,bird of paradise,0.9267523884773254
/home/ubuntu/Ass4/102flowers/images/image_06322.jpg,common dandelion,0.5469067096710205
/home/ubuntu/Ass4/102flowers/images/image_06322.jpg,colt's foot,0.42987868189811707
/home/ubuntu/Ass4/102flowers/images/image_02718.jpg,geranium,0.4815392792224884
/home/ubuntu/Ass4/102flowers/images/image_03708.jpg,primula,0.4357491731643677
/home/ubuntu/Ass4/102flowers/images/image_05058.jpg,orange dahlia,0.8625218868255615
/home/ubuntu/Ass4/102flowers/images/image_06929.jpg,purple coneflower,0.45182299613952637
/home/ubuntu/Ass4/102flowers/images/image_06929.jpg,mexican aster,0.3622119426727295
/home/ubuntu/Ass4/102flowers/images/image_03808.jpg,cape flower,0.9248384833335876
/home/ubuntu/Ass4/102flowers/images/image_01121.jpg,wallflower,0.8390181064605713
/home/ubuntu/Ass4/102flowers/images/image_04128.jpg,artichoke,0.9577784538269043
/home/ubuntu/Ass4/102flowers/images/image_00442.jpg,frangipani,0.8458842039108276
/home/ubuntu/Ass4/102flowers/images/image_00442.jpg,water lily,0.6384023427963257
/home/ubuntu/Ass4/102flowers/images/image_07355.jpg,foxglove,0.8631782531738281
/home/ubuntu/Ass4/102flowers/images/image_01068.jpg,wallflower,0.6325350999832153
/home/ubuntu/Ass4/102flowers/images/image_01464.jpg,petunia,0.905704915523529
/home/ubuntu/Ass4/102flowers/images/image_06619.jpg,stemless gentian,0.7152450680732727
/home/ubuntu/Ass4/102flowers/images/image_01457.jpg,petunia,0.8187597990036011
/home/ubuntu/Ass4/102flowers/images/image_02928.jpg,pink-yellow dahlia,0.8954829573631287
/home/ubuntu/Ass4/102flowers/images/image_05904.jpg,sword lily,0.28879421949386597
/home/ubuntu/Ass4/102flowers/images/image_05904.jpg,snapdragon,0.2666703760623932
/home/ubuntu/Ass4/102flowers/images/image_06613.jpg,canterbury bells,0.39701640605926514
/home/ubuntu/Ass4/102flowers/images/image_06613.jpg,stemless gentian,0.2891114354133606
/home/ubuntu/Ass4/102flowers/images/image_06556.jpg,common dandelion,0.8266682028770447
/home/ubuntu/Ass4/102flowers/images/image_06221.jpg,oxeye daisy,0.6358025670051575
/home/ubuntu/Ass4/102flowers/images/image_07679.jpg,hippeastrum,0.5720487236976624
/home/ubuntu/Ass4/102flowers/images/image_02217.jpg,barbeton daisy,0.9585883617401123
/home/ubuntu/Ass4/102flowers/images/image_05966.jpg,windflower,0.6136305928230286
/home/ubuntu/Ass4/102flowers/images/image_06103.jpg,silverbush,0.7581039071083069
/home/ubuntu/Ass4/102flowers/images/image_01188.jpg,sword lily,0.2768268585205078
/home/ubuntu/Ass4/102flowers/images/image_07062.jpg,hard-leaved pocket orchid,0.4217904508113861
/home/ubuntu/Ass4/102flowers/images/image_07111.jpg,great masterwort,0.2590220868587494
/home/ubuntu/Ass4/102flowers/images/image_00732.jpg,watercress,0.6373624205589294
/home/ubuntu/Ass4/102flowers/images/image_00732.jpg,hibiscus,0.5850976705551147
/home/ubuntu/Ass4/102flowers/images/image_00587.jpg,cyclamen,0.5849471688270569
/home/ubuntu/Ass4/102flowers/images/image_06456.jpg,great masterwort,0.5567033290863037
/home/ubuntu/Ass4/102flowers/images/image_02129.jpg,thorn apple,0.8947736024856567
/home/ubuntu/Ass4/102flowers/images/image_07886.jpg,bromelia,0.7115154266357422
/home/ubuntu/Ass4/102flowers/images/image_07886.jpg,water lily,0.3944246172904968
/home/ubuntu/Ass4/102flowers/images/image_00462.jpg,cyclamen,0.4754166901111603
/home/ubuntu/Ass4/102flowers/images/image_00462.jpg,anthurium,0.2657864987850189
/home/ubuntu/Ass4/102flowers/images/image_03376.jpg,fritillary,0.8896387219429016
/home/ubuntu/Ass4/102flowers/images/image_03014.jpg,pink-yellow dahlia,0.7902864217758179
/home/ubuntu/Ass4/102flowers/images/image_00310.jpg,water lily,0.8470857739448547
/home/ubuntu/Ass4/102flowers/images/image_02988.jpg,pink-yellow dahlia,0.9415662288665771
/home/ubuntu/Ass4/102flowers/images/image_07354.jpg,foxglove,0.9358485341072083
/home/ubuntu/Ass4/102flowers/images/image_06987.jpg,alpine sea holly,0.6507818698883057
/home/ubuntu/Ass4/102flowers/images/image_05756.jpg,king protea,0.7501668334007263
/home/ubuntu/Ass4/102flowers/images/image_06968.jpg,mexican aster,0.700718343257904
/home/ubuntu/Ass4/102flowers/images/image_01933.jpg,lotus lotus,0.7362341284751892
/home/ubuntu/Ass4/102flowers/images/image_08174.jpg,camellia,0.32598069310188293
/home/ubuntu/Ass4/102flowers/images/image_08174.jpg,japanese anemone,0.2843979299068451
/home/ubuntu/Ass4/102flowers/images/image_03218.jpg,californian poppy,0.9191251397132874
/home/ubuntu/Ass4/102flowers/images/image_02469.jpg,thorn apple,0.7752252221107483
/home/ubuntu/Ass4/102flowers/images/image_00446.jpg,lotus lotus,0.8862563371658325
/home/ubuntu/Ass4/102flowers/images/image_03526.jpg,sweet william,0.7141164541244507
/home/ubuntu/Ass4/102flowers/images/image_01359.jpg,petunia,0.25833430886268616
/home/ubuntu/Ass4/102flowers/images/image_00810.jpg,frangipani,0.964459240436554
/home/ubuntu/Ass4/102flowers/images/image_00069.jpg,passion flower,0.8198439478874207
/home/ubuntu/Ass4/102flowers/images/image_01016.jpg,wallflower,0.8798551559448242
/home/ubuntu/Ass4/102flowers/images/image_01972.jpg,anthurium,0.6565447449684143
/home/ubuntu/Ass4/102flowers/images/image_02012.jpg,anthurium,0.8307722806930542
/home/ubuntu/Ass4/102flowers/images/image_02256.jpg,barbeton daisy,0.9477791786193848
/home/ubuntu/Ass4/102flowers/images/image_05401.jpg,barbeton daisy,0.32708311080932617
/home/ubuntu/Ass4/102flowers/images/image_04665.jpg,buttercup,0.8149783611297607
/home/ubuntu/Ass4/102flowers/images/image_01895.jpg,cyclamen,0.5150080323219299
/home/ubuntu/Ass4/102flowers/images/image_01895.jpg,lotus lotus,0.482051819562912
/home/ubuntu/Ass4/102flowers/images/image_04874.jpg,lotus lotus,0.535979688167572
/home/ubuntu/Ass4/102flowers/images/image_04874.jpg,hippeastrum,0.379595011472702
/home/ubuntu/Ass4/102flowers/images/image_07296.jpg,cape flower,0.9539839029312134
/home/ubuntu/Ass4/102flowers/images/image_03560.jpg,azalea,0.5594040751457214
/home/ubuntu/Ass4/102flowers/images/image_02702.jpg,geranium,0.8917849659919739
/home/ubuntu/Ass4/102flowers/images/image_05253.jpg,stemless gentian,0.757466197013855
/home/ubuntu/Ass4/102flowers/images/image_00125.jpg,passion flower,0.8611193299293518
/home/ubuntu/Ass4/102flowers/images/image_00689.jpg,hard-leaved pocket orchid,0.8733898401260376
/home/ubuntu/Ass4/102flowers/images/image_05407.jpg,sunflower,0.43836063146591187
/home/ubuntu/Ass4/102flowers/images/image_05407.jpg,daffodil,0.3166032135486603
/home/ubuntu/Ass4/102flowers/images/image_07514.jpg,bougainvillea,0.7741490602493286
/home/ubuntu/Ass4/102flowers/images/image_05755.jpg,king protea,0.5078911781311035
/home/ubuntu/Ass4/102flowers/images/image_02439.jpg,canna lily,0.26379600167274475
/home/ubuntu/Ass4/102flowers/images/image_03946.jpg,morning glory,0.4029279947280884
/home/ubuntu/Ass4/102flowers/images/image_01340.jpg,petunia,0.7905722260475159
/home/ubuntu/Ass4/102flowers/images/image_06752.jpg,pink primrose,0.341545045375824
/home/ubuntu/Ass4/102flowers/images/image_02569.jpg,bromelia,0.4010293185710907
/home/ubuntu/Ass4/102flowers/images/image_00667.jpg,watercress,0.3934083878993988
/home/ubuntu/Ass4/102flowers/images/image_01450.jpg,petunia,0.8160894513130188
/home/ubuntu/Ass4/102flowers/images/image_02029.jpg,anthurium,0.8424685001373291
/home/ubuntu/Ass4/102flowers/images/image_07949.jpg,rose,0.3896220326423645
/home/ubuntu/Ass4/102flowers/images/image_08186.jpg,lenten rose,0.2711213529109955
/home/ubuntu/Ass4/102flowers/images/image_04957.jpg,marigold,0.8781418204307556
/home/ubuntu/Ass4/102flowers/images/image_01086.jpg,wallflower,0.753655731678009
/home/ubuntu/Ass4/102flowers/images/image_05488.jpg,rose,0.5501927137374878
/home/ubuntu/Ass4/102flowers/images/image_02644.jpg,geranium,0.800795316696167
/home/ubuntu/Ass4/102flowers/images/image_01423.jpg,petunia,0.9406465291976929
/home/ubuntu/Ass4/102flowers/images/image_03858.jpg,purple coneflower,0.9166049361228943
/home/ubuntu/Ass4/102flowers/images/image_01455.jpg,petunia,0.6591864228248596
/home/ubuntu/Ass4/102flowers/images/image_00178.jpg,passion flower,0.9383540749549866
/home/ubuntu/Ass4/102flowers/images/image_01196.jpg,anthurium,0.659487783908844
/home/ubuntu/Ass4/102flowers/images/image_06658.jpg,californian poppy,0.8132426142692566
/home/ubuntu/Ass4/102flowers/images/image_06020.jpg,ball moss,0.7154335379600525
/home/ubuntu/Ass4/102flowers/images/image_00042.jpg,passion flower,0.8815335035324097
/home/ubuntu/Ass4/102flowers/images/image_06165.jpg,wild pansy,0.4121706187725067
/home/ubuntu/Ass4/102flowers/images/image_04068.jpg,colt's foot,0.6739662885665894
/home/ubuntu/Ass4/102flowers/images/image_04144.jpg,artichoke,0.46358707547187805
/home/ubuntu/Ass4/102flowers/images/image_04144.jpg,king protea,0.4270187318325043
/home/ubuntu/Ass4/102flowers/images/image_07597.jpg,camellia,0.38410526514053345
/home/ubuntu/Ass4/102flowers/images/image_02678.jpg,geranium,0.7106943130493164
/home/ubuntu/Ass4/102flowers/images/image_06045.jpg,foxglove,0.3493689298629761
/home/ubuntu/Ass4/102flowers/images/image_06045.jpg,sweet pea,0.31617021560668945
/home/ubuntu/Ass4/102flowers/images/image_07116.jpg,globe thistle,0.7015838623046875
/home/ubuntu/Ass4/102flowers/images/image_01134.jpg,wallflower,0.8547461032867432
/home/ubuntu/Ass4/102flowers/images/image_02647.jpg,geranium,0.8077187538146973
/home/ubuntu/Ass4/102flowers/images/image_01947.jpg,lotus lotus,0.6685071587562561
/home/ubuntu/Ass4/102flowers/images/image_04587.jpg,lenten rose,0.4497896134853363
/home/ubuntu/Ass4/102flowers/images/image_04587.jpg,buttercup,0.26895636320114136
/home/ubuntu/Ass4/102flowers/images/image_04123.jpg,spear thistle,0.6552285552024841
/home/ubuntu/Ass4/102flowers/images/image_06040.jpg,sword lily,0.6980288624763489
/home/ubuntu/Ass4/102flowers/images/image_06831.jpg,bee balm,0.7996386289596558
/home/ubuntu/Ass4/102flowers/images/image_02712.jpg,geranium,0.7362303733825684
/home/ubuntu/Ass4/102flowers/images/image_02067.jpg,anthurium,0.47934460639953613
/home/ubuntu/Ass4/102flowers/images/image_01101.jpg,wallflower,0.8211430311203003
/home/ubuntu/Ass4/102flowers/images/image_06977.jpg,alpine sea holly,0.47946667671203613
/home/ubuntu/Ass4/102flowers/images/image_06977.jpg,spear thistle,0.3725487291812897
/home/ubuntu/Ass4/102flowers/images/image_00924.jpg,frangipani,0.9551151990890503
/home/ubuntu/Ass4/102flowers/images/image_05453.jpg,sunflower,0.4051028788089752
/home/ubuntu/Ass4/102flowers/images/image_04077.jpg,colt's foot,0.9597300291061401
/home/ubuntu/Ass4/102flowers/images/image_01527.jpg,poinsettia,0.9284173250198364
/home/ubuntu/Ass4/102flowers/images/image_00949.jpg,wallflower,0.8996281027793884
/home/ubuntu/Ass4/102flowers/images/image_05834.jpg,great masterwort,0.7746974229812622
/home/ubuntu/Ass4/102flowers/images/image_00560.jpg,cyclamen,0.7691422700881958
/home/ubuntu/Ass4/102flowers/images/image_03423.jpg,fritillary,0.8299541473388672
/home/ubuntu/Ass4/102flowers/images/image_01379.jpg,bishop of llandaff,0.4156559109687805
/home/ubuntu/Ass4/102flowers/images/image_01751.jpg,hibiscus,0.561873197555542
/home/ubuntu/Ass4/102flowers/images/image_01751.jpg,watercress,0.5129579305648804
/home/ubuntu/Ass4/102flowers/images/image_04538.jpg,gazania,0.8008697628974915
/home/ubuntu/Ass4/102flowers/images/image_02323.jpg,rose,0.5108753442764282
/home/ubuntu/Ass4/102flowers/images/image_02323.jpg,sword lily,0.256303995847702
/home/ubuntu/Ass4/102flowers/images/image_02391.jpg,sword lily,0.6972991824150085
/home/ubuntu/Ass4/102flowers/images/image_05705.jpg,daffodil,0.2660888135433197
/home/ubuntu/Ass4/102flowers/images/image_01849.jpg,lotus lotus,0.9147458076477051
/home/ubuntu/Ass4/102flowers/images/image_04721.jpg,pelargonium,0.6101047992706299
/home/ubuntu/Ass4/102flowers/images/image_06988.jpg,alpine sea holly,0.3254394233226776
/home/ubuntu/Ass4/102flowers/images/image_04072.jpg,colt's foot,0.8218975067138672
/home/ubuntu/Ass4/102flowers/images/image_01683.jpg,passion flower,0.6743568778038025
/home/ubuntu/Ass4/102flowers/images/image_04491.jpg,gazania,0.8918494582176208
/home/ubuntu/Ass4/102flowers/images/image_07446.jpg,foxglove,0.6057283282279968
/home/ubuntu/Ass4/102flowers/images/image_04301.jpg,peruvian lily,0.4617798626422882
/home/ubuntu/Ass4/102flowers/images/image_02819.jpg,bishop of llandaff,0.8563132286071777
/home/ubuntu/Ass4/102flowers/images/image_05987.jpg,orange dahlia,0.2633652687072754
/home/ubuntu/Ass4/102flowers/images/image_04556.jpg,gazania,0.8700011968612671
/home/ubuntu/Ass4/102flowers/images/image_04645.jpg,buttercup,0.6721523404121399
/home/ubuntu/Ass4/102flowers/images/image_00352.jpg,water lily,0.9127612113952637
/home/ubuntu/Ass4/102flowers/images/image_05546.jpg,osteospermum,0.853910505771637
/home/ubuntu/Ass4/102flowers/images/image_04314.jpg,watercress,0.26453614234924316
/home/ubuntu/Ass4/102flowers/images/image_07671.jpg,primula,0.41757386922836304
/home/ubuntu/Ass4/102flowers/images/image_02268.jpg,barbeton daisy,0.46572381258010864
/home/ubuntu/Ass4/102flowers/images/image_00471.jpg,lotus lotus,0.678595244884491
/home/ubuntu/Ass4/102flowers/images/image_02185.jpg,thorn apple,0.697898805141449
/home/ubuntu/Ass4/102flowers/images/image_07361.jpg,foxglove,0.9582516551017761
/home/ubuntu/Ass4/102flowers/images/image_08140.jpg,gaura,0.8468297123908997
/home/ubuntu/Ass4/102flowers/images/image_06755.jpg,pink primrose,0.5337273478507996
/home/ubuntu/Ass4/102flowers/images/image_07558.jpg,sword lily,0.6617129445075989
/home/ubuntu/Ass4/102flowers/images/image_01687.jpg,sweet william,0.7724394202232361
/home/ubuntu/Ass4/102flowers/images/image_00299.jpg,water lily,0.380206823348999
/home/ubuntu/Ass4/102flowers/images/image_05319.jpg,tree poppy,0.8082069754600525
/home/ubuntu/Ass4/102flowers/images/image_02314.jpg,barbeton daisy,0.7091324925422668
/home/ubuntu/Ass4/102flowers/images/image_02943.jpg,pink-yellow dahlia,0.980494499206543
/home/ubuntu/Ass4/102flowers/images/image_03856.jpg,purple coneflower,0.7655850052833557
